"Location","Year","Series","Series Code","Permits"
"Honolulu County",2015,"Units in Single-Family Structures",2.0,982.0
"Honolulu County",2016,"Units in Single-Family Structures",2.0,846.0
"Honolulu County",2017,"Units in Single-Family Structures",2.0,1028.0
"Honolulu County",2018,"Units in Single-Family Structures",2.0,983.0
"Honolulu County",2019,"Units in Single-Family Structures",2.0,912.0
"Honolulu County",1999,"Units in All Multi-Family Structures",3.0,479.0
"Honolulu County",2000,"Units in All Multi-Family Structures",3.0,237.0
"Honolulu County",2001,"Units in All Multi-Family Structures",3.0,302.0
"Honolulu County",2002,"Units in All Multi-Family Structures",3.0,709.0
"Honolulu County",2003,"Units in All Multi-Family Structures",3.0,563.0
"Honolulu County",2004,"Units in All Multi-Family Structures",3.0,2186.0
"Honolulu County",2005,"Units in All Multi-Family Structures",3.0,1909.0
"Honolulu County",2006,"Units in All Multi-Family Structures",3.0,879.0
"Honolulu County",2007,"Units in All Multi-Family Structures",3.0,1792.0
"Honolulu County",2008,"Units in All Multi-Family Structures",3.0,658.0
"Honolulu County",2009,"Units in All Multi-Family Structures",3.0,174.0
"Honolulu County",2010,"Units in All Multi-Family Structures",3.0,1012.0
"Honolulu County",2011,"Units in All Multi-Family Structures",3.0,990.0
"Honolulu County",2012,"Units in All Multi-Family Structures",3.0,730.0
"Honolulu County",2013,"Units in All Multi-Family Structures",3.0,1504.0
"Honolulu County",2014,"Units in All Multi-Family Structures",3.0,703.0
"Honolulu County",2015,"Units in All Multi-Family Structures",3.0,2851.0
"Honolulu County",2016,"Units in All Multi-Family Structures",3.0,812.0
"Honolulu County",2017,"Units in All Multi-Family Structures",3.0,940.0
"Honolulu County",2018,"Units in All Multi-Family Structures",3.0,1427.0
"Honolulu County",2019,"Units in All Multi-Family Structures",3.0,1367.0
"Honolulu County",1999,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2000,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Honolulu County",2001,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Honolulu County",2002,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Honolulu County",2003,"Units in 2-unit Multi-Family Structures",4.0,84.0
"Honolulu County",2004,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Honolulu County",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2008,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Honolulu County",2009,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Honolulu County",2010,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Honolulu County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2013,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Honolulu County",2014,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Honolulu County",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"Honolulu County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,21.0
"Honolulu County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,39.0
"Honolulu County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,67.0
"Honolulu County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"Honolulu County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,108.0
"Honolulu County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,160.0
"Honolulu County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,148.0
"Honolulu County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,21.0
"Honolulu County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,20.0
"Honolulu County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0
"Honolulu County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,35.0
"Honolulu County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,18.0
"Honolulu County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Honolulu County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"Honolulu County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,458.0
"Honolulu County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,233.0
"Honolulu County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,253.0
"Honolulu County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,630.0
"Honolulu County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,467.0
"Honolulu County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,2070.0
"Honolulu County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,1749.0
"Honolulu County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,879.0
"Honolulu County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,1644.0
"Honolulu County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,635.0
"Honolulu County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,146.0
"Honolulu County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,1002.0
"Honolulu County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,981.0
"Honolulu County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,695.0
"Honolulu County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,1484.0
"Honolulu County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,691.0
"Honolulu County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,2851.0
"Honolulu County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,812.0
"Honolulu County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,940.0
"Honolulu County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,1427.0
"Honolulu County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1343.0
"Kauai County",1999,"Total Units",1.0,291.0
"Kauai County",2000,"Total Units",1.0,290.0
"Kauai County",2001,"Total Units",1.0,373.0
"Kauai County",2002,"Total Units",1.0,604.0
"Kauai County",2003,"Total Units",1.0,543.0
"Kauai County",2004,"Total Units",1.0,432.0
"Kauai County",2005,"Total Units",1.0,923.0
"Kauai County",2006,"Total Units",1.0,922.0
"Kauai County",2007,"Total Units",1.0,633.0
"Kauai County",2008,"Total Units",1.0,477.0
"Kauai County",2009,"Total Units",1.0,512.0
"Kauai County",2010,"Total Units",1.0,172.0
"Kauai County",2011,"Total Units",1.0,120.0
"Kauai County",2012,"Total Units",1.0,129.0
"Kauai County",2013,"Total Units",1.0,159.0
"Kauai County",2014,"Total Units",1.0,192.0
"Kauai County",2015,"Total Units",1.0,205.0
"Kauai County",2016,"Total Units",1.0,166.0
"Kauai County",2017,"Total Units",1.0,312.0
"Kauai County",2018,"Total Units",1.0,368.0
"Kauai County",2019,"Total Units",1.0,180.0
"Kauai County",1999,"Units in Single-Family Structures",2.0,261.0
"Kauai County",2000,"Units in Single-Family Structures",2.0,263.0
"Kauai County",2001,"Units in Single-Family Structures",2.0,325.0
"Kauai County",2002,"Units in Single-Family Structures",2.0,508.0
"Kauai County",2003,"Units in Single-Family Structures",2.0,485.0
"Kauai County",2004,"Units in Single-Family Structures",2.0,432.0
"Kauai County",2005,"Units in Single-Family Structures",2.0,895.0
"Kauai County",2006,"Units in Single-Family Structures",2.0,556.0
"Kauai County",2007,"Units in Single-Family Structures",2.0,495.0
