"Location","Year","Series","Series Code","Permits"
"Albany County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,103.0
"Albany County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,40.0
"Albany County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,36.0
"Albany County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,35.0
"Albany County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,21.0
"Albany County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,347.0
"Albany County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,128.0
"Albany County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,318.0
"Albany County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,139.0
"Albany County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,203.0
"Albany County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,296.0
"Albany County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,350.0
"Albany County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,70.0
"Albany County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,34.0
"Albany County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,372.0
"Albany County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Albany County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,38.0
"Albany County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,92.0
"Albany County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,200.0
"Albany County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,240.0
"Albany County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,337.0
"Albany County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,690.0
"Albany County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,303.0
"Albany County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,443.0
"Albany County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,387.0
"Albany County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,223.0
"Allegany County",1999,"Total Units",1.0,110.0
"Allegany County",2000,"Total Units",1.0,99.0
"Allegany County",2001,"Total Units",1.0,152.0
"Allegany County",2002,"Total Units",1.0,126.0
"Allegany County",2003,"Total Units",1.0,100.0
"Allegany County",2004,"Total Units",1.0,112.0
"Allegany County",2005,"Total Units",1.0,91.0
"Allegany County",2006,"Total Units",1.0,61.0
"Allegany County",2007,"Total Units",1.0,93.0
"Allegany County",2008,"Total Units",1.0,66.0
"Allegany County",2009,"Total Units",1.0,60.0
"Allegany County",2010,"Total Units",1.0,53.0
"Allegany County",2011,"Total Units",1.0,50.0
"Allegany County",2012,"Total Units",1.0,44.0
"Allegany County",2013,"Total Units",1.0,48.0
"Allegany County",2014,"Total Units",1.0,65.0
"Allegany County",2015,"Total Units",1.0,49.0
"Allegany County",2016,"Total Units",1.0,44.0
"Allegany County",2017,"Total Units",1.0,44.0
"Allegany County",2018,"Total Units",1.0,42.0
"Allegany County",2019,"Total Units",1.0,50.0
"Allegany County",1999,"Units in Single-Family Structures",2.0,100.0
"Allegany County",2000,"Units in Single-Family Structures",2.0,99.0
"Allegany County",2001,"Units in Single-Family Structures",2.0,113.0
"Allegany County",2002,"Units in Single-Family Structures",2.0,100.0
"Allegany County",2003,"Units in Single-Family Structures",2.0,61.0
"Allegany County",2004,"Units in Single-Family Structures",2.0,66.0
"Allegany County",2005,"Units in Single-Family Structures",2.0,91.0
"Allegany County",2006,"Units in Single-Family Structures",2.0,61.0
"Allegany County",2007,"Units in Single-Family Structures",2.0,85.0
"Allegany County",2008,"Units in Single-Family Structures",2.0,66.0
"Allegany County",2009,"Units in Single-Family Structures",2.0,60.0
"Allegany County",2010,"Units in Single-Family Structures",2.0,53.0
"Allegany County",2011,"Units in Single-Family Structures",2.0,50.0
"Allegany County",2012,"Units in Single-Family Structures",2.0,44.0
"Allegany County",2013,"Units in Single-Family Structures",2.0,48.0
"Allegany County",2014,"Units in Single-Family Structures",2.0,57.0
"Allegany County",2015,"Units in Single-Family Structures",2.0,49.0
"Allegany County",2016,"Units in Single-Family Structures",2.0,44.0
"Allegany County",2017,"Units in Single-Family Structures",2.0,44.0
"Allegany County",2018,"Units in Single-Family Structures",2.0,42.0
"Allegany County",2019,"Units in Single-Family Structures",2.0,50.0
"Allegany County",1999,"Units in All Multi-Family Structures",3.0,10.0
"Allegany County",2000,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2001,"Units in All Multi-Family Structures",3.0,39.0
"Allegany County",2002,"Units in All Multi-Family Structures",3.0,26.0
"Allegany County",2003,"Units in All Multi-Family Structures",3.0,39.0
"Allegany County",2004,"Units in All Multi-Family Structures",3.0,46.0
"Allegany County",2005,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2006,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2007,"Units in All Multi-Family Structures",3.0,8.0
"Allegany County",2008,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2009,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2010,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2011,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2012,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2013,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2014,"Units in All Multi-Family Structures",3.0,8.0
"Allegany County",2015,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2016,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2017,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2018,"Units in All Multi-Family Structures",3.0,0
"Allegany County",2019,"Units in All Multi-Family Structures",3.0,0
"Allegany County",1999,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"Allegany County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Allegany County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,10.0
"Allegany County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,39.0
"Allegany County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,26.0
"Allegany County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,39.0
"Allegany County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,46.0
"Allegany County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,8.0
"Allegany County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,8.0
"Allegany County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Allegany County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Bronx County",1999,"Total Units",1.0,1153.0
"Bronx County",2000,"Total Units",1.0,1646.0
"Bronx County",2001,"Total Units",1.0,2216.0
"Bronx County",2002,"Total Units",1.0,2626.0
"Bronx County",2003,"Total Units",1.0,2935.0
"Bronx County",2004,"Total Units",1.0,4924.0
"Bronx County",2005,"Total Units",1.0,4937.0
"Bronx County",2006,"Total Units",1.0,4658.0
"Bronx County",2007,"Total Units",1.0,3088.0
"Bronx County",2008,"Total Units",1.0,2482.0
"Bronx County",2009,"Total Units",1.0,1647.0
"Bronx County",2010,"Total Units",1.0,1064.0
"Bronx County",2011,"Total Units",1.0,1116.0
"Bronx County",2012,"Total Units",1.0,2552.0
"Bronx County",2013,"Total Units",1.0,2638.0
"Bronx County",2014,"Total Units",1.0,1885.0
"Bronx County",2015,"Total Units",1.0,4682.0
"Bronx County",2016,"Total Units",1.0,4003.0
"Bronx County",2017,"Total Units",1.0,5401.0
"Bronx County",2018,"Total Units",1.0,3698.0
"Bronx County",2019,"Total Units",1.0,5541.0
"Bronx County",1999,"Units in Single-Family Structures",2.0,25.0
"Bronx County",2000,"Units in Single-Family Structures",2.0,36.0
"Bronx County",2001,"Units in Single-Family Structures",2.0,20.0
"Bronx County",2002,"Units in Single-Family Structures",2.0,18.0
"Bronx County",2003,"Units in Single-Family Structures",2.0,55.0
"Bronx County",2004,"Units in Single-Family Structures",2.0,33.0
"Bronx County",2005,"Units in Single-Family Structures",2.0,29.0
"Bronx County",2006,"Units in Single-Family Structures",2.0,74.0
"Bronx County",2007,"Units in Single-Family Structures",2.0,44.0
"Bronx County",2008,"Units in Single-Family Structures",2.0,162.0
"Bronx County",2009,"Units in Single-Family Structures",2.0,61.0
"Bronx County",2010,"Units in Single-Family Structures",2.0,6.0
"Bronx County",2011,"Units in Single-Family Structures",2.0,1.0
"Bronx County",2012,"Units in Single-Family Structures",2.0,8.0
"Bronx County",2013,"Units in Single-Family Structures",2.0,3.0
"Bronx County",2014,"Units in Single-Family Structures",2.0,0
"Bronx County",2015,"Units in Single-Family Structures",2.0,4.0
"Bronx County",2016,"Units in Single-Family Structures",2.0,2.0
"Bronx County",2017,"Units in Single-Family Structures",2.0,9.0
"Bronx County",2018,"Units in Single-Family Structures",2.0,7.0
"Bronx County",2019,"Units in Single-Family Structures",2.0,2.0
"Bronx County",1999,"Units in All Multi-Family Structures",3.0,1128.0
"Bronx County",2000,"Units in All Multi-Family Structures",3.0,1610.0
"Bronx County",2001,"Units in All Multi-Family Structures",3.0,2196.0
"Bronx County",2002,"Units in All Multi-Family Structures",3.0,2608.0
"Bronx County",2003,"Units in All Multi-Family Structures",3.0,2880.0
"Bronx County",2004,"Units in All Multi-Family Structures",3.0,4891.0
"Bronx County",2005,"Units in All Multi-Family Structures",3.0,4908.0
"Bronx County",2006,"Units in All Multi-Family Structures",3.0,4584.0
"Bronx County",2007,"Units in All Multi-Family Structures",3.0,3044.0
"Bronx County",2008,"Units in All Multi-Family Structures",3.0,2320.0
"Bronx County",2009,"Units in All Multi-Family Structures",3.0,1586.0
"Bronx County",2010,"Units in All Multi-Family Structures",3.0,1058.0
"Bronx County",2011,"Units in All Multi-Family Structures",3.0,1115.0
"Bronx County",2012,"Units in All Multi-Family Structures",3.0,2544.0
"Bronx County",2013,"Units in All Multi-Family Structures",3.0,2635.0
"Bronx County",2014,"Units in All Multi-Family Structures",3.0,1885.0
"Bronx County",2015,"Units in All Multi-Family Structures",3.0,4678.0
"Bronx County",2016,"Units in All Multi-Family Structures",3.0,4001.0
"Bronx County",2017,"Units in All Multi-Family Structures",3.0,5392.0
"Bronx County",2018,"Units in All Multi-Family Structures",3.0,3691.0
"Bronx County",2019,"Units in All Multi-Family Structures",3.0,5539.0
"Bronx County",1999,"Units in 2-unit Multi-Family Structures",4.0,350.0
"Bronx County",2000,"Units in 2-unit Multi-Family Structures",4.0,632.0
"Bronx County",2001,"Units in 2-unit Multi-Family Structures",4.0,648.0
"Bronx County",2002,"Units in 2-unit Multi-Family Structures",4.0,776.0
"Bronx County",2003,"Units in 2-unit Multi-Family Structures",4.0,600.0
"Bronx County",2004,"Units in 2-unit Multi-Family Structures",4.0,654.0
"Bronx County",2005,"Units in 2-unit Multi-Family Structures",4.0,494.0
"Bronx County",2006,"Units in 2-unit Multi-Family Structures",4.0,644.0
"Bronx County",2007,"Units in 2-unit Multi-Family Structures",4.0,562.0
"Bronx County",2008,"Units in 2-unit Multi-Family Structures",4.0,132.0
"Bronx County",2009,"Units in 2-unit Multi-Family Structures",4.0,46.0
"Bronx County",2010,"Units in 2-unit Multi-Family Structures",4.0,50.0
"Bronx County",2011,"Units in 2-unit Multi-Family Structures",4.0,48.0
"Bronx County",2012,"Units in 2-unit Multi-Family Structures",4.0,106.0
"Bronx County",2013,"Units in 2-unit Multi-Family Structures",4.0,104.0
"Bronx County",2014,"Units in 2-unit Multi-Family Structures",4.0,72.0
"Bronx County",2015,"Units in 2-unit Multi-Family Structures",4.0,72.0
"Bronx County",2016,"Units in 2-unit Multi-Family Structures",4.0,56.0
"Bronx County",2017,"Units in 2-unit Multi-Family Structures",4.0,62.0
"Bronx County",2018,"Units in 2-unit Multi-Family Structures",4.0,52.0
"Bronx County",2019,"Units in 2-unit Multi-Family Structures",4.0,38.0
"Bronx County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,567.0
"Bronx County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,317.0
"Bronx County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,520.0
"Bronx County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,719.0
"Bronx County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,565.0
"Bronx County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,1145.0
"Bronx County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,1376.0
"Bronx County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,1484.0
"Bronx County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,813.0
"Bronx County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,264.0
"Bronx County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,105.0
"Bronx County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,47.0
"Bronx County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,43.0
"Bronx County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,82.0
"Bronx County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,51.0
"Bronx County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,68.0
"Bronx County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,44.0
"Bronx County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,66.0
"Bronx County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,57.0
"Bronx County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"Bronx County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,45.0
"Bronx County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,211.0
"Bronx County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,661.0
"Bronx County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,1028.0
"Bronx County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,1113.0
"Bronx County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,1715.0
"Bronx County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,3092.0
"Bronx County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,3038.0
"Bronx County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,2456.0
"Bronx County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,1669.0
"Bronx County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,1924.0
"Bronx County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,1435.0
"Bronx County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,961.0
"Bronx County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,1024.0
"Bronx County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,2356.0
"Bronx County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,2480.0
"Bronx County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,1745.0
"Bronx County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,4562.0
"Bronx County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,3879.0
"Bronx County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,5273.0
"Bronx County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,3615.0
"Bronx County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,5456.0
"Broome County",1999,"Total Units",1.0,252.0
"Broome County",2000,"Total Units",1.0,158.0
"Broome County",2001,"Total Units",1.0,208.0
"Broome County",2002,"Total Units",1.0,290.0
"Broome County",2003,"Total Units",1.0,298.0
"Broome County",2004,"Total Units",1.0,211.0
"Broome County",2005,"Total Units",1.0,210.0
"Broome County",2006,"Total Units",1.0,201.0
"Broome County",2007,"Total Units",1.0,195.0
"Broome County",2008,"Total Units",1.0,213.0
"Broome County",2009,"Total Units",1.0,132.0
"Broome County",2010,"Total Units",1.0,60.0
"Broome County",2011,"Total Units",1.0,45.0
"Broome County",2012,"Total Units",1.0,44.0
