"Location","Year","Series","Series Code","Permits"
"Adams County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,29.0
"Adams County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,49.0
"Adams County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Adams County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Adams County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Adams County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0
"Adams County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"Adams County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Adams County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Adams County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,18.0
"Adams County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,42.0
"Adams County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,64.0
"Adams County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,66.0
"Adams County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"Adams County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0
"Adams County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,333.0
"Adams County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,2409.0
"Adams County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,1650.0
"Adams County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,1709.0
"Adams County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,524.0
"Adams County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,590.0
"Adams County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,346.0
"Adams County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,63.0
"Adams County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,352.0
"Adams County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,108.0
"Adams County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,6.0
"Adams County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,27.0
"Adams County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
