"Location","Year","Series","Series Code","Permits"
"Pinellas County",2018,"Units in 2-unit Multi-Family Structures",4.0,22.0
"Pinellas County",2019,"Units in 2-unit Multi-Family Structures",4.0,12.0
"Pinellas County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,42.0
"Pinellas County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,62.0
"Pinellas County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,56.0
"Pinellas County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,43.0
"Pinellas County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,59.0
"Pinellas County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"Pinellas County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,26.0
"Pinellas County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0
"Pinellas County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"Pinellas County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Pinellas County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Pinellas County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Pinellas County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Pinellas County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Pinellas County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,34.0
"Pinellas County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,30.0
"Pinellas County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"Pinellas County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Pinellas County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,17.0
"Pinellas County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,14.0
"Pinellas County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Pinellas County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,1358.0
"Pinellas County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,906.0
"Pinellas County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,2283.0
"Pinellas County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,640.0
"Pinellas County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,1803.0
"Pinellas County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,1281.0
"Pinellas County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,1062.0
"Pinellas County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,383.0
"Pinellas County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,461.0
"Pinellas County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,230.0
"Pinellas County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,958.0
"Pinellas County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,394.0
"Pinellas County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,14.0
"Pinellas County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,1068.0
"Pinellas County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,2305.0
"Pinellas County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,1006.0
"Pinellas County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,1419.0
"Pinellas County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,1391.0
"Pinellas County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,930.0
"Pinellas County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,1521.0
"Pinellas County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,2508.0
"Polk County",1999,"Total Units",1.0,3879.0
"Polk County",2000,"Total Units",1.0,4746.0
"Polk County",2001,"Total Units",1.0,4521.0
"Polk County",2002,"Total Units",1.0,4972.0
"Polk County",2003,"Total Units",1.0,6823.0
"Polk County",2004,"Total Units",1.0,10242.0
"Polk County",2005,"Total Units",1.0,13179.0
"Polk County",2006,"Total Units",1.0,9323.0
"Polk County",2007,"Total Units",1.0,4222.0
"Polk County",2008,"Total Units",1.0,3249.0
"Polk County",2009,"Total Units",1.0,1135.0
"Polk County",2010,"Total Units",1.0,1200.0
"Polk County",2011,"Total Units",1.0,1156.0
"Polk County",2012,"Total Units",1.0,1522.0
"Polk County",2013,"Total Units",1.0,2034.0
"Polk County",2014,"Total Units",1.0,2559.0
"Polk County",2015,"Total Units",1.0,3039.0
"Polk County",2016,"Total Units",1.0,4567.0
"Polk County",2017,"Total Units",1.0,4604.0
"Polk County",2018,"Total Units",1.0,5331.0
"Polk County",2019,"Total Units",1.0,8726.0
"Polk County",1999,"Units in Single-Family Structures",2.0,2967.0
"Polk County",2000,"Units in Single-Family Structures",2.0,3520.0
"Polk County",2001,"Units in Single-Family Structures",2.0,3839.0
"Polk County",2002,"Units in Single-Family Structures",2.0,4422.0
"Polk County",2003,"Units in Single-Family Structures",2.0,6261.0
"Polk County",2004,"Units in Single-Family Structures",2.0,8715.0
"Polk County",2005,"Units in Single-Family Structures",2.0,11980.0
"Polk County",2006,"Units in Single-Family Structures",2.0,7609.0
"Polk County",2007,"Units in Single-Family Structures",2.0,3854.0
"Polk County",2008,"Units in Single-Family Structures",2.0,2268.0
"Polk County",2009,"Units in Single-Family Structures",2.0,1135.0
"Polk County",2010,"Units in Single-Family Structures",2.0,1112.0
"Polk County",2011,"Units in Single-Family Structures",2.0,1074.0
"Polk County",2012,"Units in Single-Family Structures",2.0,1382.0
"Polk County",2013,"Units in Single-Family Structures",2.0,1994.0
"Polk County",2014,"Units in Single-Family Structures",2.0,2547.0
"Polk County",2015,"Units in Single-Family Structures",2.0,3003.0
"Polk County",2016,"Units in Single-Family Structures",2.0,3424.0
"Polk County",2017,"Units in Single-Family Structures",2.0,4542.0
"Polk County",2018,"Units in Single-Family Structures",2.0,5331.0
"Polk County",2019,"Units in Single-Family Structures",2.0,6435.0
"Polk County",1999,"Units in All Multi-Family Structures",3.0,912.0
"Polk County",2000,"Units in All Multi-Family Structures",3.0,1226.0
"Polk County",2001,"Units in All Multi-Family Structures",3.0,682.0
"Polk County",2002,"Units in All Multi-Family Structures",3.0,550.0
"Polk County",2003,"Units in All Multi-Family Structures",3.0,562.0
"Polk County",2004,"Units in All Multi-Family Structures",3.0,1527.0
"Polk County",2005,"Units in All Multi-Family Structures",3.0,1199.0
"Polk County",2006,"Units in All Multi-Family Structures",3.0,1714.0
"Polk County",2007,"Units in All Multi-Family Structures",3.0,368.0
"Polk County",2008,"Units in All Multi-Family Structures",3.0,981.0
"Polk County",2009,"Units in All Multi-Family Structures",3.0,0
"Polk County",2010,"Units in All Multi-Family Structures",3.0,88.0
"Polk County",2011,"Units in All Multi-Family Structures",3.0,82.0
"Polk County",2012,"Units in All Multi-Family Structures",3.0,140.0
"Polk County",2013,"Units in All Multi-Family Structures",3.0,40.0
"Polk County",2014,"Units in All Multi-Family Structures",3.0,12.0
"Polk County",2015,"Units in All Multi-Family Structures",3.0,36.0
"Polk County",2016,"Units in All Multi-Family Structures",3.0,1143.0
"Polk County",2017,"Units in All Multi-Family Structures",3.0,62.0
"Polk County",2018,"Units in All Multi-Family Structures",3.0,0
"Polk County",2019,"Units in All Multi-Family Structures",3.0,2291.0
"Polk County",1999,"Units in 2-unit Multi-Family Structures",4.0,48.0
"Polk County",2000,"Units in 2-unit Multi-Family Structures",4.0,26.0
"Polk County",2001,"Units in 2-unit Multi-Family Structures",4.0,50.0
"Polk County",2002,"Units in 2-unit Multi-Family Structures",4.0,18.0
"Polk County",2003,"Units in 2-unit Multi-Family Structures",4.0,102.0
"Polk County",2004,"Units in 2-unit Multi-Family Structures",4.0,82.0
"Polk County",2005,"Units in 2-unit Multi-Family Structures",4.0,186.0
"Polk County",2006,"Units in 2-unit Multi-Family Structures",4.0,38.0
"Polk County",2007,"Units in 2-unit Multi-Family Structures",4.0,16.0
"Polk County",2008,"Units in 2-unit Multi-Family Structures",4.0,28.0
