"Location","Year","Series","Series Code","Permits"
"Adams County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Adams County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0
"Adams County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Adams County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Adams County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,16.0
"Adams County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"Adams County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,84.0
"Adams County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Adams County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",1999,"Total Units",1.0,58.0
"Asotin County",2000,"Total Units",1.0,50.0
"Asotin County",2001,"Total Units",1.0,52.0
"Asotin County",2002,"Total Units",1.0,45.0
"Asotin County",2003,"Total Units",1.0,46.0
"Asotin County",2004,"Total Units",1.0,120.0
"Asotin County",2005,"Total Units",1.0,106.0
"Asotin County",2006,"Total Units",1.0,83.0
"Asotin County",2007,"Total Units",1.0,68.0
"Asotin County",2008,"Total Units",1.0,53.0
"Asotin County",2009,"Total Units",1.0,35.0
"Asotin County",2010,"Total Units",1.0,27.0
"Asotin County",2011,"Total Units",1.0,16.0
"Asotin County",2012,"Total Units",1.0,19.0
"Asotin County",2013,"Total Units",1.0,23.0
"Asotin County",2014,"Total Units",1.0,35.0
"Asotin County",2015,"Total Units",1.0,31.0
"Asotin County",2016,"Total Units",1.0,32.0
"Asotin County",2017,"Total Units",1.0,34.0
"Asotin County",2018,"Total Units",1.0,34.0
"Asotin County",2019,"Total Units",1.0,86.0
"Asotin County",1999,"Units in Single-Family Structures",2.0,54.0
"Asotin County",2000,"Units in Single-Family Structures",2.0,46.0
"Asotin County",2001,"Units in Single-Family Structures",2.0,42.0
"Asotin County",2002,"Units in Single-Family Structures",2.0,43.0
"Asotin County",2003,"Units in Single-Family Structures",2.0,44.0
"Asotin County",2004,"Units in Single-Family Structures",2.0,116.0
"Asotin County",2005,"Units in Single-Family Structures",2.0,106.0
"Asotin County",2006,"Units in Single-Family Structures",2.0,73.0
"Asotin County",2007,"Units in Single-Family Structures",2.0,58.0
"Asotin County",2008,"Units in Single-Family Structures",2.0,49.0
"Asotin County",2009,"Units in Single-Family Structures",2.0,29.0
"Asotin County",2010,"Units in Single-Family Structures",2.0,27.0
"Asotin County",2011,"Units in Single-Family Structures",2.0,16.0
"Asotin County",2012,"Units in Single-Family Structures",2.0,19.0
"Asotin County",2013,"Units in Single-Family Structures",2.0,21.0
"Asotin County",2014,"Units in Single-Family Structures",2.0,33.0
"Asotin County",2015,"Units in Single-Family Structures",2.0,31.0
"Asotin County",2016,"Units in Single-Family Structures",2.0,30.0
"Asotin County",2017,"Units in Single-Family Structures",2.0,34.0
"Asotin County",2018,"Units in Single-Family Structures",2.0,30.0
"Asotin County",2019,"Units in Single-Family Structures",2.0,29.0
"Asotin County",1999,"Units in All Multi-Family Structures",3.0,4.0
"Asotin County",2000,"Units in All Multi-Family Structures",3.0,4.0
"Asotin County",2001,"Units in All Multi-Family Structures",3.0,10.0
"Asotin County",2002,"Units in All Multi-Family Structures",3.0,2.0
"Asotin County",2003,"Units in All Multi-Family Structures",3.0,2.0
"Asotin County",2004,"Units in All Multi-Family Structures",3.0,4.0
"Asotin County",2005,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2006,"Units in All Multi-Family Structures",3.0,10.0
"Asotin County",2007,"Units in All Multi-Family Structures",3.0,10.0
"Asotin County",2008,"Units in All Multi-Family Structures",3.0,4.0
"Asotin County",2009,"Units in All Multi-Family Structures",3.0,6.0
"Asotin County",2010,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2011,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2012,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2013,"Units in All Multi-Family Structures",3.0,2.0
"Asotin County",2014,"Units in All Multi-Family Structures",3.0,2.0
"Asotin County",2015,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2016,"Units in All Multi-Family Structures",3.0,2.0
"Asotin County",2017,"Units in All Multi-Family Structures",3.0,0
"Asotin County",2018,"Units in All Multi-Family Structures",3.0,4.0
"Asotin County",2019,"Units in All Multi-Family Structures",3.0,57.0
"Asotin County",1999,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Asotin County",2000,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Asotin County",2001,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Asotin County",2002,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Asotin County",2003,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Asotin County",2004,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Asotin County",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2006,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Asotin County",2007,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Asotin County",2008,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Asotin County",2009,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Asotin County",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2013,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Asotin County",2014,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Asotin County",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2016,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Asotin County",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"Asotin County",2018,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Asotin County",2019,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Asotin County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Asotin County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Asotin County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Asotin County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,49.0
"Benton County",1999,"Total Units",1.0,770.0
"Benton County",2000,"Total Units",1.0,737.0
"Benton County",2001,"Total Units",1.0,1094.0
"Benton County",2002,"Total Units",1.0,1441.0
"Benton County",2003,"Total Units",1.0,1103.0
"Benton County",2004,"Total Units",1.0,1436.0
"Benton County",2005,"Total Units",1.0,1219.0
"Benton County",2006,"Total Units",1.0,946.0
"Benton County",2007,"Total Units",1.0,1017.0
"Benton County",2008,"Total Units",1.0,625.0
"Benton County",2009,"Total Units",1.0,549.0
"Benton County",2010,"Total Units",1.0,1259.0
"Benton County",2011,"Total Units",1.0,1127.0
"Benton County",2012,"Total Units",1.0,1094.0
"Benton County",2013,"Total Units",1.0,930.0
"Benton County",2014,"Total Units",1.0,942.0
"Benton County",2015,"Total Units",1.0,1068.0
"Benton County",2016,"Total Units",1.0,1357.0
"Benton County",2017,"Total Units",1.0,1111.0
"Benton County",2018,"Total Units",1.0,1285.0
"Benton County",2019,"Total Units",1.0,1540.0
"Benton County",1999,"Units in Single-Family Structures",2.0,716.0
"Benton County",2000,"Units in Single-Family Structures",2.0,685.0
"Benton County",2001,"Units in Single-Family Structures",2.0,930.0
"Benton County",2002,"Units in Single-Family Structures",2.0,1089.0
"Benton County",2003,"Units in Single-Family Structures",2.0,974.0
"Benton County",2004,"Units in Single-Family Structures",2.0,1113.0
"Benton County",2005,"Units in Single-Family Structures",2.0,1103.0
"Benton County",2006,"Units in Single-Family Structures",2.0,936.0
"Benton County",2007,"Units in Single-Family Structures",2.0,818.0
"Benton County",2008,"Units in Single-Family Structures",2.0,606.0
"Benton County",2009,"Units in Single-Family Structures",2.0,540.0
"Benton County",2010,"Units in Single-Family Structures",2.0,937.0
"Benton County",2011,"Units in Single-Family Structures",2.0,781.0
"Benton County",2012,"Units in Single-Family Structures",2.0,897.0
"Benton County",2013,"Units in Single-Family Structures",2.0,840.0
"Benton County",2014,"Units in Single-Family Structures",2.0,798.0
"Benton County",2015,"Units in Single-Family Structures",2.0,825.0
"Benton County",2016,"Units in Single-Family Structures",2.0,952.0
"Benton County",2017,"Units in Single-Family Structures",2.0,848.0
"Benton County",2018,"Units in Single-Family Structures",2.0,942.0
"Benton County",2019,"Units in Single-Family Structures",2.0,1082.0
"Benton County",1999,"Units in All Multi-Family Structures",3.0,54.0
"Benton County",2000,"Units in All Multi-Family Structures",3.0,52.0
"Benton County",2001,"Units in All Multi-Family Structures",3.0,164.0
"Benton County",2002,"Units in All Multi-Family Structures",3.0,352.0
"Benton County",2003,"Units in All Multi-Family Structures",3.0,129.0
"Benton County",2004,"Units in All Multi-Family Structures",3.0,323.0
"Benton County",2005,"Units in All Multi-Family Structures",3.0,116.0
"Benton County",2006,"Units in All Multi-Family Structures",3.0,10.0
"Benton County",2007,"Units in All Multi-Family Structures",3.0,199.0
"Benton County",2008,"Units in All Multi-Family Structures",3.0,19.0
"Benton County",2009,"Units in All Multi-Family Structures",3.0,9.0
"Benton County",2010,"Units in All Multi-Family Structures",3.0,322.0
"Benton County",2011,"Units in All Multi-Family Structures",3.0,346.0
"Benton County",2012,"Units in All Multi-Family Structures",3.0,197.0
"Benton County",2013,"Units in All Multi-Family Structures",3.0,90.0
"Benton County",2014,"Units in All Multi-Family Structures",3.0,144.0
"Benton County",2015,"Units in All Multi-Family Structures",3.0,243.0
"Benton County",2016,"Units in All Multi-Family Structures",3.0,405.0
"Benton County",2017,"Units in All Multi-Family Structures",3.0,263.0
"Benton County",2018,"Units in All Multi-Family Structures",3.0,343.0
"Benton County",2019,"Units in All Multi-Family Structures",3.0,458.0
"Benton County",1999,"Units in 2-unit Multi-Family Structures",4.0,16.0
"Benton County",2000,"Units in 2-unit Multi-Family Structures",4.0,16.0
"Benton County",2001,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Benton County",2002,"Units in 2-unit Multi-Family Structures",4.0,40.0
"Benton County",2003,"Units in 2-unit Multi-Family Structures",4.0,36.0
"Benton County",2004,"Units in 2-unit Multi-Family Structures",4.0,14.0
"Benton County",2005,"Units in 2-unit Multi-Family Structures",4.0,14.0
"Benton County",2006,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Benton County",2007,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Benton County",2008,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Benton County",2009,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Benton County",2010,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Benton County",2011,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Benton County",2012,"Units in 2-unit Multi-Family Structures",4.0,18.0
"Benton County",2013,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Benton County",2014,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Benton County",2015,"Units in 2-unit Multi-Family Structures",4.0,2.0
"Benton County",2016,"Units in 2-unit Multi-Family Structures",4.0,14.0
"Benton County",2017,"Units in 2-unit Multi-Family Structures",4.0,16.0
"Benton County",2018,"Units in 2-unit Multi-Family Structures",4.0,44.0
"Benton County",2019,"Units in 2-unit Multi-Family Structures",4.0,36.0
"Benton County",1999,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0
"Benton County",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,24.0
"Benton County",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,32.0
"Benton County",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,27.0
"Benton County",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,225.0
"Benton County",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Benton County",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Benton County",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,16.0
"Benton County",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"Benton County",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,20.0
"Benton County",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Benton County",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0
"Benton County",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,28.0
"Benton County",1999,"Units in 5+ Unit Multi-Family Structures",6.0,31.0
"Benton County",2000,"Units in 5+ Unit Multi-Family Structures",6.0,12.0
"Benton County",2001,"Units in 5+ Unit Multi-Family Structures",6.0,122.0
"Benton County",2002,"Units in 5+ Unit Multi-Family Structures",6.0,285.0
"Benton County",2003,"Units in 5+ Unit Multi-Family Structures",6.0,93.0
"Benton County",2004,"Units in 5+ Unit Multi-Family Structures",6.0,84.0
"Benton County",2005,"Units in 5+ Unit Multi-Family Structures",6.0,102.0
"Benton County",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Benton County",2007,"Units in 5+ Unit Multi-Family Structures",6.0,193.0
"Benton County",2008,"Units in 5+ Unit Multi-Family Structures",6.0,10.0
"Benton County",2009,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"Benton County",2010,"Units in 5+ Unit Multi-Family Structures",6.0,320.0
"Benton County",2011,"Units in 5+ Unit Multi-Family Structures",6.0,342.0
"Benton County",2012,"Units in 5+ Unit Multi-Family Structures",6.0,176.0
"Benton County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,80.0
"Benton County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,118.0
"Benton County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,237.0
"Benton County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,371.0
"Benton County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,247.0
"Benton County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,290.0
"Benton County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,394.0
"Chelan County",1999,"Total Units",1.0,308.0
"Chelan County",2000,"Total Units",1.0,266.0
"Chelan County",2001,"Total Units",1.0,259.0
"Chelan County",2002,"Total Units",1.0,327.0
"Chelan County",2003,"Total Units",1.0,416.0
"Chelan County",2004,"Total Units",1.0,446.0
"Chelan County",2005,"Total Units",1.0,507.0
"Chelan County",2006,"Total Units",1.0,702.0
"Chelan County",2007,"Total Units",1.0,628.0
"Chelan County",2008,"Total Units",1.0,311.0
"Chelan County",2009,"Total Units",1.0,246.0
"Chelan County",2010,"Total Units",1.0,206.0
"Chelan County",2011,"Total Units",1.0,154.0
"Chelan County",2012,"Total Units",1.0,207.0
"Chelan County",2013,"Total Units",1.0,577.0
"Chelan County",2014,"Total Units",1.0,304.0
"Chelan County",2015,"Total Units",1.0,372.0
"Chelan County",2016,"Total Units",1.0,393.0
"Chelan County",2017,"Total Units",1.0,442.0
"Chelan County",2018,"Total Units",1.0,590.0
"Chelan County",2019,"Total Units",1.0,606.0
"Chelan County",1999,"Units in Single-Family Structures",2.0,271.0
"Chelan County",2000,"Units in Single-Family Structures",2.0,252.0
"Chelan County",2001,"Units in Single-Family Structures",2.0,251.0
"Chelan County",2002,"Units in Single-Family Structures",2.0,312.0
"Chelan County",2003,"Units in Single-Family Structures",2.0,347.0
"Chelan County",2004,"Units in Single-Family Structures",2.0,385.0
"Chelan County",2005,"Units in Single-Family Structures",2.0,457.0
"Chelan County",2006,"Units in Single-Family Structures",2.0,580.0
"Chelan County",2007,"Units in Single-Family Structures",2.0,472.0
"Chelan County",2008,"Units in Single-Family Structures",2.0,305.0
"Chelan County",2009,"Units in Single-Family Structures",2.0,236.0
"Chelan County",2010,"Units in Single-Family Structures",2.0,204.0
"Chelan County",2011,"Units in Single-Family Structures",2.0,154.0
"Chelan County",2012,"Units in Single-Family Structures",2.0,205.0
"Chelan County",2013,"Units in Single-Family Structures",2.0,259.0
"Chelan County",2014,"Units in Single-Family Structures",2.0,286.0
"Chelan County",2015,"Units in Single-Family Structures",2.0,358.0
"Chelan County",2016,"Units in Single-Family Structures",2.0,385.0
"Chelan County",2017,"Units in Single-Family Structures",2.0,414.0
"Chelan County",2018,"Units in Single-Family Structures",2.0,420.0
"Chelan County",2019,"Units in Single-Family Structures",2.0,384.0
"Chelan County",1999,"Units in All Multi-Family Structures",3.0,37.0
"Chelan County",2000,"Units in All Multi-Family Structures",3.0,14.0
"Chelan County",2001,"Units in All Multi-Family Structures",3.0,8.0
"Chelan County",2002,"Units in All Multi-Family Structures",3.0,15.0
"Chelan County",2003,"Units in All Multi-Family Structures",3.0,69.0
"Chelan County",2004,"Units in All Multi-Family Structures",3.0,61.0
"Chelan County",2005,"Units in All Multi-Family Structures",3.0,50.0
"Chelan County",2006,"Units in All Multi-Family Structures",3.0,122.0
"Chelan County",2007,"Units in All Multi-Family Structures",3.0,156.0
"Chelan County",2008,"Units in All Multi-Family Structures",3.0,6.0
