"Location","Year","Series","Series Code","Permits"
"Aleutians East Borough",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"Aleutians East Borough",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Aleutians East Borough",1999,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2000,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2001,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Aleutians East Borough",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
